timestamp,hostname,empresa_id,servidor_id,mac_address,ip,cpu,ram,disco,health_score,status_cpu,status_ram,status_disco,temp_max_cpu,status_temperatura,margem_termica,status_margem,temperatura_ambiente,clima,umidade,fan_principal_rpm,indice_resfriamento,status_resfriamento,throttling,bytes_recv,bytes_sent,pack_recv,pack_sent,packet_loss_internet,latency_min_ms,latency_avg_ms,latency_max_ms,lat_adsb_rastreamento,lat_rastreamento_correlacao,lat_correlacao_rotas,lat_rotas_api,lat_api_bd,lat_bd_sync,rastreamento_mbps,rotas_mbps,correlacao_mbps,api_gateway_mbps,bd_mbps,sync_service_mbps,rastreamento_loss,correlacao_loss,rotas_loss,api_loss,bd_loss,sync_loss,opensky_timestamp,total_aeronaves,avg_adsb_update_seconds
2026-05-24 02:50:59,Server-7,1,6,e2:61:b4:4d:e6:48,192.168.77.115,54.0,58.0,92.5,31.83,estavel,estavel,alerta,82.3,alta,12.7,boa,18.22,chuva leve,62,2512,68.8,boa,SIM,736377941,305237244,174917,892112,4.12,14,72.3,132,23.94,21.25,81.86,52.17,88.07,91.35,14.73,1.58,3.94,40.38,37.53,4.26,0.41,0.02,0.14,0.58,0.41,0.41,1735734163,438,39.95
2026-05-24 02:51:59,Server-10,2,10,68:33:6d:18:40:8a,192.168.175.193,41.1,63.1,65.8,43.33,estavel,estavel,estavel,94.9,critica,0.1,ruim,25.89,chuva leve,38,2693,94.5,moderada,NAO,401802063,442364607,103889,825214,2.87,11,56.2,96,23.82,35.99,27.7,85.39,59.88,79.93,30.17,17.01,31.95,34.59,33.27,11.06,2.62,1.49,1.13,0.71,1.11,2.36,1784845774,157,52.12
2026-05-24 02:52:59,Server-10,3,1,47:57:d1:a4:18:da,192.168.153.246,96.2,25.5,40.6,45.9,critico,estavel,estavel,83.0,critica,12.0,boa,33.78,chuva leve,38,3818,51.6,ruim,NAO,147066573,673649618,552940,521539,3.28,30,58.7,155,77.19,36.65,90.7,66.94,32.47,13.45,17.63,27.07,44.82,19.94,9.15,43.62,0.58,2.24,2.76,1.71,0.78,1.47,1783876764,208,51.64
2026-05-24 02:53:59,Server-1,3,3,55:77:4b:98:bb:3f,192.168.6.233,18.9,94.0,69.1,39.33,estavel,critico,estavel,81.6,alta,13.4,ruim,30.71,céu limpo,42,2949,63.8,boa,SIM,459876910,358156499,247518,760666,0.95,17,68.2,92,27.79,39.46,34.97,71.75,68.18,48.77,5.55,48.6,40.31,33.09,42.19,46.11,1.73,0.47,2.04,2.74,2.26,2.98,1714625499,114,51.27
2026-05-24 02:54:59,Server-1,2,12,43:9a:05:94:36:ef,192.168.4.200,78.6,57.9,53.8,36.57,alerta,estavel,estavel,64.8,critica,30.2,excelente,17.81,nublado,46,3553,58.7,boa,SIM,499958370,681839362,242325,528011,2.57,11,31.4,137,79.33,70.26,75.51,94.6,50.36,55.55,24.86,2.1,39.64,30.1,19.56,24.45,2.83,2.96,2.1,1.91,1.34,0.78,1731984902,75,42.74
2026-05-24 02:55:59,Server-2,2,19,0d:db:42:48:fc:b2,192.168.197.119,7.0,35.6,24.9,77.5,estavel,estavel,estavel,91.3,normal,3.7,boa,34.71,céu limpo,38,1767,72.7,moderada,NAO,197941392,376620382,469150,159113,0.08,9,36.7,193,36.42,85.71,35.12,46.61,90.16,52.99,34.94,15.87,23.58,29.83,1.68,20.97,1.87,1.26,0.08,1.32,1.47,0.53,1779478648,30,51.33
2026-05-24 02:56:59,Server-9,2,12,87:8c:23:cd:91:a2,192.168.33.59,95.1,38.8,38.5,42.53,critico,estavel,estavel,55.2,normal,39.8,ruim,33.75,chuva forte,67,1322,68.5,moderada,NAO,557636573,532410637,178252,493685,4.56,14,61.0,163,64.34,45.54,72.48,15.28,27.12,97.51,2.36,26.38,31.67,18.41,38.47,10.37,1.96,0.57,1.15,1.8,0.01,1.64,1788908888,225,28.47
2026-05-24 02:57:59,Server-6,5,13,b8:df:96:65:ee:1d,192.168.129.197,42.0,49.6,33.2,58.4,estavel,estavel,estavel,77.9,critica,17.1,excelente,24.24,chuva leve,97,2740,76.6,moderada,NAO,169220807,620525952,443300,692933,4.28,12,65.3,162,55.63,95.87,35.85,40.07,94.94,84.7,36.0,37.53,43.79,3.12,3.4,17.93,1.89,2.13,0.83,0.34,1.79,0.06,1742421822,366,39.55
2026-05-24 02:58:59,Server-2,3,4,37:94:28:87:34:f1,192.168.184.34,82.1,19.8,79.6,39.5,alerta,estavel,estavel,57.3,alta,37.7,boa,34.5,chuva forte,51,3298,82.2,moderada,NAO,170369441,628424512,761511,149986,1.88,30,28.3,192,24.94,80.26,66.96,39.83,73.37,91.48,37.1,5.1,8.63,20.31,33.19,20.57,2.58,1.47,2.99,0.72,1.64,1.1,1797300343,298,42.61
2026-05-24 02:59:59,Server-5,2,10,dc:9b:b2:01:ca:b3,192.168.7.213,91.0,83.2,23.9,33.97,critico,alerta,estavel,68.2,critica,26.8,ruim,26.4,chuva leve,49,3191,96.4,boa,SIM,845128163,293035567,240878,280501,4.55,25,55.1,105,11.41,84.73,63.15,68.77,36.25,74.57,32.48,48.02,29.53,28.84,30.51,12.56,0.71,1.35,1.67,0.19,2.57,2.91,1755802346,71,8.53
2026-05-24 03:00:59,Server-6,1,12,c7:cc:c9:1c:6f:82,192.168.7.52,58.4,56.5,73.7,37.13,estavel,estavel,estavel,64.5,critica,30.5,ruim,19.59,nublado,69,3691,90.7,boa,SIM,859539335,314992296,281279,600724,3.47,10,50.1,172,56.29,77.45,21.59,31.47,94.04,43.19,27.53,20.09,32.77,43.54,44.95,15.22,2.44,2.95,0.83,0.64,0.84,1.07,1739527797,359,4.03
2026-05-24 03:01:59,Server-5,1,11,ea:86:ae:3e:fa:a6,192.168.226.233,30.0,92.5,81.1,32.13,estavel,critico,alerta,82.2,alta,12.8,excelente,33.81,chuva leve,38,3413,46.3,boa,SIM,581907133,248184152,835997,542240,3.18,6,33.3,105,62.44,96.89,85.25,27.07,65.66,96.45,35.31,34.21,2.8,5.14,31.25,19.17,1.35,1.63,0.41,0.39,1.87,0.73,1726946941,138,4.51
2026-05-24 03:02:59,Server-7,4,20,78:f2:e9:de:b5:d4,192.168.201.77,72.4,93.3,81.0,17.77,alerta,critico,alerta,35.2,critica,59.8,boa,19.88,céu limpo,91,4099,83.2,ruim,NAO,884388973,651781071,286116,742642,3.55,28,63.8,95,39.28,29.77,44.55,78.24,19.43,57.88,9.07,33.13,24.16,34.48,20.95,30.81,2.55,0.65,0.28,0.03,1.22,0.06,1742139011,166,13.57
2026-05-24 03:03:59,Server-2,3,1,aa:57:a1:e5:40:b2,192.168.134.29,37.7,72.6,26.6,54.37,estavel,estavel,estavel,57.0,alta,38.0,boa,21.33,céu limpo,36,4138,78.0,moderada,SIM,786111442,442994948,372232,767035,0.45,10,63.1,182,27.57,48.27,10.07,78.0,21.73,48.84,49.11,37.21,33.64,8.5,36.13,39.5,2.14,2.16,2.87,2.17,2.3,1.47,1719238612,347,51.54
2026-05-24 03:04:59,Server-7,3,9,7c:a7:e6:9b:4b:fa,192.168.151.127,64.3,84.2,85.9,21.87,estavel,alerta,alerta,80.1,normal,14.9,excelente,27.36,chuva forte,78,1850,99.6,boa,SIM,815664778,828299376,159773,874237,0.78,6,36.5,156,84.42,70.35,61.03,42.13,46.39,25.59,14.86,19.82,29.39,46.04,23.66,3.48,2.22,1.66,0.16,1.15,1.1,2.07,1703909810,114,2.35
2026-05-24 03:05:59,Server-4,1,13,10:c5:2f:15:80:0f,192.168.234.140,84.5,11.4,83.8,40.1,alerta,estavel,alerta,86.8,critica,8.2,excelente,19.85,chuva forte,81,4008,56.9,excelente,SIM,160145965,786797944,598570,165621,0.22,26,28.2,96,28.13,32.87,52.28,60.94,46.55,28.83,21.41,15.34,46.05,39.86,21.73,3.38,1.57,2.47,0.74,2.42,1.46,1.02,1768281439,318,4.1
2026-05-24 03:06:59,Server-8,5,9,0a:f3:c2:18:08:89,192.168.185.246,29.9,39.8,28.1,67.4,estavel,estavel,estavel,87.1,critica,7.9,ruim,24.93,chuva forte,33,3417,54.7,boa,NAO,755730323,611454295,628757,179157,0.21,16,65.6,184,75.21,14.19,75.97,74.84,56.12,93.36,25.39,33.99,36.78,34.55,10.2,6.96,0.21,2.84,2.75,2.86,0.92,0.59,1767081885,136,59.62
2026-05-24 03:07:59,Server-4,3,7,5f:5f:ea:9f:64:19,192.168.199.194,91.9,25.5,50.7,43.97,critico,estavel,estavel,35.3,normal,59.7,excelente,16.17,nublado,94,3453,58.8,excelente,SIM,689625499,287025113,556290,100387,0.36,12,30.3,93,59.29,67.07,27.67,79.33,54.47,34.95,3.82,4.29,18.29,36.47,5.19,39.91,0.36,0.61,2.68,0.02,2.17,0.63,1754905975,358,4.27
2026-05-24 03:08:59,Server-6,3,4,bf:03:6f:66:de:78,192.168.189.238,30.6,53.9,31.9,61.2,estavel,estavel,estavel,79.2,normal,15.8,boa,26.46,chuva forte,76,1595,79.1,excelente,NAO,525941542,645731909,664409,118899,1.16,20,28.4,168,54.66,39.18,84.72,83.0,41.09,71.48,2.38,5.2,43.93,49.99,48.38,42.44,0.48,1.68,0.91,1.49,2.04,0.37,1747451397,282,55.04
2026-05-24 03:09:59,Server-4,2,6,2e:e6:04:7c:97:ac,192.168.127.13,19.9,70.7,30.8,59.53,estavel,estavel,estavel,62.5,alta,32.5,boa,15.9,céu limpo,88,1902,40.9,ruim,SIM,110243576,564386981,651407,865142,1.76,29,34.9,89,17.45,34.33,39.53,88.95,27.76,17.9,37.04,37.58,40.48,21.65,27.83,41.76,0.29,1.2,1.41,0.63,1.83,2.12,1770602205,407,41.18
2026-05-24 03:10:59,Server-4,4,6,39:b6:0c:b9:29:72,192.168.148.1,66.0,40.6,33.4,53.33,estavel,estavel,estavel,73.2,normal,21.8,boa,29.71,céu limpo,60,3137,73.0,ruim,SIM,531075799,599179085,799537,743617,4.15,7,74.9,96,30.14,56.39,38.32,62.7,10.94,16.9,9.6,21.56,11.57,43.25,40.94,41.04,2.43,0.4,1.52,0.17,2.45,2.83,1743113937,122,33.45
2026-05-24 03:11:59,Server-6,5,10,34:94:21:a9:76:9f,192.168.72.105,76.7,69.3,85.2,22.93,alerta,estavel,alerta,81.4,alta,13.6,excelente,19.34,céu limpo,30,1886,91.2,boa,NAO,846693966,218188381,251866,822889,2.45,6,70.2,168,44.65,91.0,84.56,31.6,92.44,80.52,9.1,33.49,10.14,2.33,28.25,45.55,0.21,2.67,1.61,0.81,0.36,3.0,1774690029,232,22.87
2026-05-24 03:12:59,Server-9,3,11,8a:0c:ab:ac:50:5a,192.168.30.5,45.2,85.8,91.3,25.9,estavel,alerta,alerta,42.7,normal,52.3,ruim,17.37,nublado,71,3479,41.5,excelente,NAO,153720865,315299216,467298,443025,1.82,12,29.0,187,69.56,61.94,66.79,58.18,94.19,39.1,10.01,16.42,3.62,17.8,38.79,27.57,0.25,0.5,0.92,2.02,2.74,2.85,1761675299,481,6.13
2026-05-24 03:13:59,Server-1,4,18,c1:9b:cf:37:87:9b,192.168.138.176,37.2,77.5,85.8,33.17,estavel,alerta,alerta,35.7,normal,59.3,excelente,29.42,nublado,99,3128,64.3,moderada,SIM,375971498,178569535,396089,208935,2.43,17,45.4,90,54.26,29.57,31.21,26.15,88.41,57.35,2.65,3.72,4.97,41.04,47.85,12.02,1.62,1.46,1.39,0.45,2.37,0.34,1730713820,412,19.76
2026-05-24 03:14:59,Server-4,3,11,1f:7b:e0:ac:04:f7,192.168.171.56,89.5,44.4,74.1,30.67,alerta,estavel,estavel,82.5,critica,12.5,ruim,19.75,nublado,72,2966,75.0,boa,NAO,889778536,441912528,242000,338949,1.75,19,65.8,115,29.32,50.27,55.51,77.54,83.43,53.88,3.41,2.96,21.04,25.59,3.09,31.64,0.15,2.03,2.61,2.35,1.41,0.19,1745532872,97,47.92
2026-05-24 03:15:59,Server-1,5,5,08:4f:ab:b9:e0:68,192.168.81.10,23.5,16.3,80.4,59.93,estavel,estavel,alerta,57.3,normal,37.7,boa,25.07,céu limpo,74,2365,55.6,excelente,SIM,381940600,767608409,346439,131532,1.64,10,77.6,125,56.3,21.89,89.1,46.11,70.22,96.6,40.05,31.59,47.66,38.21,20.95,47.51,1.25,1.8,0.88,1.37,0.98,1.31,1777825811,388,15.49
2026-05-24 03:16:59,Server-1,4,7,e1:35:8b:ee:02:9b,192.168.117.79,32.9,33.4,54.6,59.7,estavel,estavel,estavel,70.0,critica,25.0,excelente,25.01,chuva forte,54,1919,71.2,boa,SIM,124620701,854824866,679524,164110,1.06,29,79.7,170,40.32,34.22,26.31,72.26,37.08,31.09,41.33,12.33,33.17,48.19,38.03,28.26,1.32,0.8,1.09,1.95,1.05,1.89,1774960385,324,46.64
2026-05-24 03:17:59,Server-5,5,16,ac:e9:4e:9c:f7:2d,192.168.43.212,80.9,14.3,92.2,37.53,alerta,estavel,alerta,49.9,normal,45.1,boa,32.13,chuva forte,32,4181,100.0,boa,NAO,564876206,725111020,421519,105770,2.92,25,24.5,124,49.36,31.23,77.66,38.81,78.11,95.05,12.91,29.8,42.34,25.98,12.14,28.3,0.96,1.52,2.61,0.71,2.66,0.15,1791040447,477,43.61
2026-05-24 03:18:59,Server-7,4,1,31:93:ac:fe:84:c5,192.168.207.122,99.0,29.5,83.8,29.23,critico,estavel,alerta,54.9,critica,40.1,excelente,31.23,nublado,60,3804,65.3,moderada,SIM,767059333,524586110,426428,308862,4.42,25,21.3,196,57.34,59.89,43.47,98.57,16.38,26.51,38.37,41.92,3.91,42.28,22.84,6.39,2.31,1.35,0.69,2.32,2.88,2.43,1738597039,92,54.44
2026-05-24 03:19:59,Server-5,5,19,ec:2a:09:b0:84:56,192.168.89.36,45.1,33.5,71.1,50.1,estavel,estavel,estavel,57.4,critica,37.6,boa,34.56,nublado,40,3619,57.3,ruim,SIM,874449165,246526431,806865,666060,4.48,9,38.3,143,14.19,80.19,68.9,77.49,59.19,81.52,29.25,26.75,14.26,5.31,40.22,2.83,2.79,0.5,2.34,1.26,1.51,2.71,1760675862,253,37.09
2026-05-24 03:20:59,Server-2,5,15,ed:2c:b0:27:93:1d,192.168.169.10,89.8,61.5,56.2,30.83,alerta,estavel,estavel,53.6,alta,41.4,excelente,19.71,nublado,94,1673,79.8,boa,SIM,387529513,502146154,134515,144702,2.46,10,68.6,194,76.62,36.58,65.18,85.43,76.91,82.88,40.42,48.57,46.5,39.82,8.04,5.04,2.49,2.38,2.04,1.01,0.58,2.78,1712467362,202,58.29
2026-05-24 03:21:59,Server-2,4,9,81:26:ad:97:ae:8d,192.168.224.228,40.6,12.0,96.2,50.4,estavel,estavel,critico,44.8,alta,50.2,ruim,20.77,nublado,37,3845,50.7,moderada,NAO,402385667,240183695,655135,756649,1.56,16,48.6,147,22.01,39.97,39.1,21.99,27.99,93.51,16.77,38.61,46.6,41.32,8.54,45.78,1.47,2.24,1.56,2.21,1.54,2.32,1798003842,483,5.05
2026-05-24 03:22:59,Server-9,2,20,5c:56:db:a7:bf:2e,192.168.224.82,78.8,57.2,58.0,35.33,alerta,estavel,estavel,81.1,alta,13.9,excelente,26.72,chuva forte,32,2696,69.9,boa,SIM,336860263,362836878,211223,668767,3.83,27,26.9,163,54.12,53.12,99.42,70.06,41.99,28.14,32.03,37.69,36.8,41.98,10.06,25.48,2.02,2.29,0.91,1.54,1.88,0.7,1726660316,128,42.66
2026-05-24 03:23:59,Server-7,5,2,02:9f:8e:c9:2b:be,192.168.73.93,14.6,50.3,30.4,68.23,estavel,estavel,estavel,46.6,critica,48.4,ruim,34.17,céu limpo,40,2060,70.4,ruim,NAO,304619605,607042679,786778,242066,2.14,12,56.4,106,82.85,28.3,89.96,24.52,84.19,46.9,32.02,20.91,10.8,29.66,3.6,11.03,0.11,1.44,1.3,0.95,1.18,2.51,1776903813,283,1.03
2026-05-24 03:24:59,Server-1,4,11,75:74:e4:60:ed:6c,192.168.131.92,74.8,48.6,72.1,34.83,alerta,estavel,estavel,53.5,critica,41.5,boa,16.24,chuva forte,54,1618,46.9,boa,NAO,830810335,425765715,357547,636528,2.11,19,49.1,108,21.86,45.71,66.09,20.4,21.29,35.44,31.54,16.79,25.91,47.34,32.62,26.76,1.3,2.64,0.71,2.26,1.43,0.51,1706064046,58,58.3
2026-05-24 03:25:59,Server-8,2,3,a3:f9:7c:5d:47:a5,192.168.121.252,43.3,71.5,40.8,48.13,estavel,estavel,estavel,42.5,alta,52.5,ruim,33.03,nublado,64,2112,67.6,moderada,SIM,235579856,235996404,803119,588868,2.96,9,26.3,97,81.02,43.03,61.17,63.2,27.58,60.55,3.13,38.96,2.59,23.92,12.43,39.48,2.96,1.71,0.18,1.44,1.46,1.21,1793982714,123,53.44
2026-05-24 03:26:59,Server-6,3,16,62:d5:61:c2:03:23,192.168.94.81,51.6,57.3,77.3,37.93,estavel,estavel,estavel,75.7,critica,19.3,boa,20.86,chuva forte,87,4281,100.0,ruim,SIM,889594261,440621679,630111,783902,3.33,27,70.7,82,26.5,68.66,81.21,70.57,18.64,49.77,41.1,31.96,24.23,2.2,42.55,16.62,1.8,2.09,1.64,0.05,2.74,0.29,1752175319,236,17.54
2026-05-24 03:27:59,Server-9,4,2,60:7a:b1:25:b7:04,192.168.83.71,60.8,56.0,36.6,48.87,estavel,estavel,estavel,41.2,critica,53.8,ruim,18.68,chuva leve,60,2875,43.4,moderada,SIM,771342885,202750996,666920,744069,3.75,21,68.3,146,80.97,71.93,95.11,89.46,93.77,52.49,48.87,29.46,21.19,43.95,21.24,10.86,0.82,1.19,0.28,1.73,1.84,2.11,1756850296,70,18.55
2026-05-24 03:28:59,Server-4,3,4,0d:90:3c:b9:84:fc,192.168.145.45,90.6,70.5,49.2,29.9,critico,estavel,estavel,89.7,critica,5.3,boa,23.17,nublado,98,2254,52.7,excelente,NAO,770046652,335378062,388731,736022,4.27,29,64.0,115,39.8,23.83,22.71,32.11,70.5,64.63,19.92,34.94,23.19,42.35,47.72,24.56,2.61,0.51,0.7,2.07,1.35,0.58,1795179286,449,33.27
2026-05-24 03:29:59,Server-10,2,20,67:3c:71:e5:9c:20,192.168.26.143,78.9,90.9,89.6,13.53,alerta,critico,alerta,49.9,critica,45.1,excelente,21.24,céu limpo,88,4388,91.3,moderada,NAO,885982537,479777632,806289,159242,2.46,6,33.1,171,19.2,44.22,21.01,40.93,15.06,96.69,17.19,13.96,49.25,36.67,26.22,41.32,0.27,2.15,2.4,1.91,1.93,0.8,1756579951,71,54.42
2026-05-24 03:30:59,Server-2,5,9,cf:3c:4f:93:29:67,192.168.170.1,98.3,44.8,88.6,22.77,critico,estavel,alerta,45.3,normal,49.7,excelente,16.13,céu limpo,39,1847,43.1,boa,NAO,247740714,334728053,892623,389911,4.87,25,71.7,187,16.3,53.72,87.59,56.87,42.12,96.18,43.2,46.54,27.58,28.74,24.82,24.59,1.66,1.3,1.52,2.54,2.83,1.52,1744834132,89,19.04
2026-05-24 03:31:59,Server-7,3,4,8d:aa:06:3b:86:1b,192.168.8.207,74.8,49.6,63.4,37.4,alerta,estavel,estavel,51.1,critica,43.9,ruim,23.25,céu limpo,82,4049,55.0,excelente,NAO,600920752,497836742,861307,574838,1.57,28,77.7,149,73.81,52.54,68.08,10.39,73.94,57.39,7.69,49.96,34.59,45.7,46.18,27.76,0.95,0.03,1.58,0.71,1.36,1.61,1761058356,66,1.28
2026-05-24 03:32:59,Server-8,1,5,11:c3:72:8b:76:e5,192.168.254.68,8.2,83.4,82.9,41.83,estavel,alerta,alerta,36.1,normal,58.9,boa,22.96,chuva leve,50,3357,85.9,ruim,SIM,682979251,770749291,155053,438409,2.85,30,73.9,172,45.18,97.17,25.3,66.53,98.01,93.76,42.26,23.97,48.93,16.59,19.17,43.01,0.09,2.62,2.58,2.26,1.21,0.07,1759501708,98,38.46
2026-05-24 03:33:59,Server-9,3,20,e0:2b:b5:97:86:74,192.168.119.37,75.0,44.0,59.2,40.6,alerta,estavel,estavel,64.1,alta,30.9,ruim,26.4,céu limpo,33,3067,88.3,excelente,SIM,146045680,640259523,200774,313577,0.77,12,55.3,97,28.83,56.21,83.93,68.4,91.88,81.34,6.46,22.9,16.68,18.81,12.48,8.3,2.21,0.75,1.87,0.73,2.74,2.2,1726932781,235,6.18
2026-05-24 03:34:59,Server-2,3,19,74:3e:89:32:44:74,192.168.215.86,35.6,17.2,78.3,56.3,estavel,estavel,estavel,54.0,critica,41.0,ruim,16.76,céu limpo,55,2717,58.1,boa,NAO,645534833,130889425,646317,432642,0.24,26,57.7,89,85.67,98.9,43.11,10.23,23.96,78.75,49.74,48.47,47.43,15.47,33.65,27.72,1.43,0.92,0.12,2.12,2.56,1.25,1771422299,298,44.89
2026-05-24 03:35:59,Server-8,1,16,64:ef:f8:04:ec:1f,192.168.237.94,86.9,35.0,89.2,29.63,alerta,estavel,alerta,61.2,alta,33.8,boa,32.95,céu limpo,51,4356,98.9,boa,SIM,503526822,417556882,402903,532882,4.81,8,50.9,93,71.68,39.89,49.17,49.5,56.08,27.49,1.32,48.31,6.26,15.99,30.43,25.45,2.31,1.89,2.15,0.67,1.73,2.95,1761631653,461,15.58
2026-05-24 03:36:59,Server-7,2,1,b9:95:40:ec:c3:f8,192.168.203.132,9.5,21.5,81.4,62.53,estavel,estavel,alerta,56.2,normal,38.8,ruim,23.79,nublado,63,1759,74.5,boa,NAO,674292759,537487148,827512,883347,0.79,22,24.8,171,24.59,47.93,56.32,99.05,46.27,97.96,8.02,49.91,43.64,15.18,29.88,40.17,1.55,2.97,0.85,2.15,0.1,2.33,1731876947,182,2.49
2026-05-24 03:37:59,Server-3,2,1,00:19:06:38:76:d6,192.168.50.193,47.0,40.2,21.2,63.87,estavel,estavel,estavel,54.4,alta,40.6,boa,30.6,chuva forte,56,3854,58.7,ruim,SIM,664195854,746833484,756957,417404,3.12,19,58.5,113,53.04,80.37,98.07,30.77,13.44,78.32,18.28,32.72,48.45,7.55,9.56,1.22,0.7,1.09,2.39,0.84,0.03,0.31,1792275508,274,14.44
2026-05-24 03:38:59,Server-5,3,5,db:50:06:f4:f7:83,192.168.240.174,67.5,86.5,35.7,36.77,estavel,alerta,estavel,62.8,normal,32.2,ruim,25.85,chuva forte,47,2043,51.0,boa,SIM,502886725,248990278,602636,746708,1.32,30,30.0,131,84.21,12.5,71.76,82.92,67.74,96.02,37.1,3.31,28.48,6.48,14.42,14.62,0.15,2.31,1.83,1.86,1.08,0.08,1722979591,242,3.97
2026-05-24 03:39:59,Server-1,5,17,43:cd:4a:45:68:df,192.168.189.236,5.3,54.3,23.1,72.43,estavel,estavel,estavel,38.9,critica,56.1,ruim,22.39,céu limpo,90,1974,87.5,moderada,SIM,572244753,712036961,482119,426446,2.03,20,73.7,105,59.39,28.89,17.38,36.01,85.57,52.85,2.49,10.34,27.23,6.74,1.34,4.4,0.88,1.72,2.22,0.47,1.03,2.61,1703450324,474,32.11
2026-05-24 03:40:59,Server-5,4,15,ac:7f:fe:b3:1a:6a,192.168.41.62,17.0,27.4,50.0,68.53,estavel,estavel,estavel,42.7,critica,52.3,ruim,28.73,chuva leve,71,1644,70.4,ruim,NAO,289899224,387865182,658653,826237,2.06,18,31.9,89,80.44,66.34,89.94,63.29,95.18,31.91,37.19,48.87,49.5,42.94,13.13,43.85,2.87,2.39,0.6,2.21,1.55,1.67,1732615695,71,57.12
2026-05-24 03:41:59,Server-8,2,12,7b:3e:0e:94:0b:59,192.168.42.242,91.0,92.3,60.3,18.8,critico,critico,estavel,66.1,normal,28.9,boa,17.61,nublado,30,1533,72.5,boa,NAO,239626840,845163198,272842,179974,3.58,26,37.1,148,87.25,59.89,27.21,69.88,72.96,71.51,43.05,7.31,39.33,5.73,18.53,7.82,0.24,1.76,1.3,0.62,2.54,0.9,1728126719,59,30.59
2026-05-24 03:42:59,Server-3,2,17,2f:f3:32:a8:15:ef,192.168.249.47,37.0,87.8,80.6,31.53,estavel,alerta,alerta,73.2,alta,21.8,ruim,23.72,céu limpo,74,4346,76.8,moderada,NAO,662160885,609184202,787537,484542,4.93,6,26.2,134,39.47,86.13,42.1,89.14,73.77,60.65,48.4,46.28,20.32,48.89,42.43,38.59,2.53,2.77,2.89,2.98,0.92,1.85,1768636941,412,53.69
2026-05-24 03:43:59,Server-6,4,7,e2:bc:e5:96:52:0f,192.168.244.27,42.8,36.5,50.8,56.63,estavel,estavel,estavel,35.9,normal,59.1,ruim,30.79,chuva forte,35,2336,87.8,excelente,SIM,221972080,134729755,163243,270739,4.36,8,75.4,159,89.85,77.83,88.2,34.84,69.12,63.64,24.32,44.34,25.74,15.09,14.75,22.91,1.82,0.1,1.32,1.78,2.65,2.87,1779520233,328,6.29
2026-05-24 03:44:59,Server-6,2,13,3c:2b:ee:e6:aa:86,192.168.176.9,13.0,67.9,95.5,41.2,estavel,estavel,critico,76.1,critica,18.9,boa,26.41,nublado,37,4066,71.6,ruim,SIM,364733966,294409269,133144,247289,3.08,25,39.7,132,88.18,10.44,83.64,19.93,83.51,46.83,6.16,30.62,28.72,35.99,13.12,28.89,0.32,1.78,1.17,0.05,2.72,2.13,1715889017,365,32.37
2026-05-24 03:45:59,Server-6,5,19,79:ef:96:7e:e1:b2,192.168.196.117,57.9,26.3,43.9,57.3,estavel,estavel,estavel,74.2,critica,20.8,boa,27.86,chuva forte,63,1399,47.2,boa,NAO,866589436,282399755,424182,402830,4.4,10,42.7,153,72.57,93.56,74.58,71.36,71.67,53.94,15.96,6.56,6.5,23.35,4.82,10.54,0.04,0.13,1.85,2.45,1.46,0.9,1704014747,493,3.63
2026-05-24 03:46:59,Server-9,4,7,a8:26:b7:aa:04:82,192.168.232.169,57.0,83.9,50.4,36.23,estavel,alerta,estavel,73.6,critica,21.4,ruim,34.98,chuva leve,81,3737,63.1,moderada,NAO,782269927,105091485,525228,473445,0.27,13,36.9,187,88.92,43.03,27.54,87.49,54.98,91.23,24.16,11.59,32.03,30.55,11.24,9.03,1.92,2.06,0.47,2.05,2.45,0.67,1781829598,473,25.44
2026-05-24 03:47:59,Server-1,1,9,59:e5:fc:92:ac:9e,192.168.227.119,66.1,64.0,32.4,45.83,estavel,estavel,estavel,47.8,critica,47.2,excelente,17.93,céu limpo,47,2419,71.5,moderada,NAO,346865177,613700391,813355,735356,0.99,26,62.1,182,43.61,25.43,88.66,52.6,95.83,77.94,29.56,11.52,28.14,27.89,33.51,1.01,1.29,0.58,2.62,0.5,0.89,1.52,1744318862,148,24.99
2026-05-24 03:48:59,Server-8,1,4,72:dd:06:b9:3b:74,192.168.85.174,30.5,46.2,69.4,51.3,estavel,estavel,estavel,66.9,critica,28.1,excelente,28.81,chuva forte,60,3217,85.1,excelente,NAO,666950743,743623462,774290,808584,1.8,24,34.7,172,31.57,78.99,11.09,25.42,33.35,42.91,36.42,47.93,11.76,28.96,39.15,10.31,1.25,1.32,1.38,1.4,0.8,1.9,1755515579,454,6.89
2026-05-24 03:49:59,Server-3,2,19,e0:29:d3:00:80:65,192.168.245.197,8.1,12.1,93.7,62.03,estavel,estavel,alerta,35.3,critica,59.7,ruim,29.37,chuva forte,54,3309,44.9,moderada,SIM,122558646,721313952,613025,173505,3.37,15,58.8,111,76.9,33.5,96.82,34.23,24.37,50.86,36.45,46.94,2.9,24.28,9.4,24.04,0.11,1.92,1.38,2.14,0.67,2.58,1765266871,86,49.15
2026-05-24 03:50:59,Server-10,4,14,ee:22:16:16:72:73,192.168.181.159,6.4,70.1,75.9,49.2,estavel,estavel,estavel,86.0,normal,9.0,ruim,26.07,chuva leve,85,3081,81.7,ruim,NAO,407183110,304591477,670873,516033,4.75,11,27.0,190,33.13,87.84,94.85,32.84,66.62,40.18,46.61,42.98,21.32,47.97,13.82,17.87,1.9,2.06,0.59,0.59,0.22,0.59,1726672074,390,27.06
